         3444116 function calls (3383436 primitive calls) in 2.837 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2418    0.000    0.000    0.000    0.000 _collections_abc.py:698(__init__)
      286    0.000    0.000    0.002    0.000 function_base.py:4533(add_newdoc)
     2012    0.000    0.000    0.000    0.000 {method 'span' of '_sre.SRE_Match' objects}
       12    0.000    0.000    0.008    0.001 util.py:233(solve_dependencies)
       65    0.000    0.000    0.012    0.000 definitions.py:315(from_string)
      648    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:151(__exit__)
       89    0.000    0.000    0.017    0.000 sre_parse.py:844(parse)
     1046    0.000    0.000    0.000    0.000 __init__.py:929(__setitem__)
     1558    0.000    0.000    0.004    0.000 _methods.py:31(_sum)
      123    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.concatenate}
      636    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
     1681    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
     1856    0.000    0.000    0.001    0.000 _collections_abc.py:701(__len__)
  446/427    0.000    0.000    0.000    0.000 systems.py:102(invalidate_members)
     2003    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      246    0.000    0.000    0.001    0.000 enum.py:795(__or__)
      109    0.000    0.000    0.006    0.000 _distn_infrastructure.py:591(__init__)
      281    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.add_docstring}
     3809    0.000    0.000    0.000    0.000 inspect.py:2496(kind)
    64/28    0.000    0.000    0.001    0.000 abc.py:196(__subclasscheck__)
        1    0.000    0.000    0.074    0.074 _continuous_distns.py:5(<module>)
     1675    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
     1589    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       11    0.000    0.000    0.001    0.000 einsumfunc.py:541(einsum_path)
      552    0.000    0.000    0.000    0.000 _collections_abc.py:676(items)
       13    0.000    0.000    0.001    0.000 enum.py:623(<listcomp>)
     1322    0.000    0.000    0.000    0.000 sre_parse.py:171(append)
