Euphonic version: 0+unknown
         132710979 function calls (132465665 primitive calls) in 251.091 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   225280    0.142    0.000    0.142    0.000 einsumfunc.py:777(<listcomp>)
    50029    0.138    0.000    0.745    0.000 registry.py:1079(parse_units)
    25641    0.137    0.000    0.280    0.000 tokenize.py:355(detect_encoding)
        1    0.137    0.137    0.465    0.465 qpoint_phonon_modes.py:168(calculate_structure_factor)
   375063    0.135    0.000    0.135    0.000 {method 'insert' of 'list' objects}
    25110    0.134    0.000    0.334    0.000 util.py:463(__mul__)
    50032    0.134    0.000    3.328    0.000 registry.py:1401(_convert)
    25005    0.134    0.000    0.843    0.000 quantity.py:1272(__rtruediv__)
   500774    0.134    0.000    0.464    0.000 numpy_func.py:24(_is_quantity)
   175744    0.132    0.000    0.180    0.000 _collections_abc.py:676(items)
   676111    0.130    0.000    0.130    0.000 einsumfunc.py:258(<lambda>)
    50005    0.128    0.000    0.128    0.000 {built-in method numpy.core.multiarray.copyto}
        2    0.125    0.063    0.125    0.063 {method 'at' of 'numpy.ufunc' objects}
   601937    0.122    0.000    0.122    0.000 einsumfunc.py:1072(<listcomp>)
   150065    0.120    0.000    0.120    0.000 {built-in method builtins.abs}
    24998    0.120    0.000    2.956    0.000 arrayprint.py:432(_array2string)
    50039    0.119    0.000    5.333    0.000 registry.py:927(convert)
    75092    0.119    0.000    1.197    0.000 registry.py:1309(_parse_units)
   800108    0.119    0.000    0.119    0.000 {built-in method _operator.index}
   102910    0.118    0.000    0.118    0.000 {built-in method numpy.core.multiarray.where}
   199991    0.118    0.000    0.118    0.000 {built-in method numpy.core.umath.seterrobj}
   306256    0.114    0.000    0.114    0.000 __init__.py:895(<genexpr>)
    25018    0.114    0.000    1.211    0.000 numpy_func.py:134(get_op_output_unit)
    75070    0.113    0.000    0.305    0.000 quantity.py:458(units)
   375056    0.110    0.000    0.110    0.000 numeric.py:1577(<listcomp>)
    25025    0.109    0.000    3.636    0.000 registry.py:1231(parse_expression)
    25002    0.108    0.000    1.104    0.000 twodim_base.py:837(triu_indices)
    50011    0.107    0.000    0.183    0.000 linalg.py:208(_assertNdSquareness)
    25002    0.107    0.000    0.107    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
    24998    0.105    0.000    1.918    0.000 arrayprint.py:363(_get_format_function)
   220845    0.103    0.000    0.103    0.000 __init__.py:877(__getitem__)
    25041    0.099    0.000    0.689    0.000 registry.py:1146(_eval_token)
    25018    0.099    0.000    0.794    0.000 numpy_func.py:61(_get_first_input_units)
   211912    0.098    0.000    0.098    0.000 util.py:404(__getitem__)
   150196    0.098    0.000    0.120    0.000 definitions.py:119(is_multiplicative)
   280788    0.097    0.000    0.132    0.000 util.py:401(__len__)
    99995    0.097    0.000    0.124    0.000 numeric.py:2853(__init__)
        1    0.096    0.096   11.588   11.588 util.py:292(_recip_space_labels)
    51013    0.096    0.000    0.367    0.000 registry.py:798(_get_root_units)
   125462    0.095    0.000    0.095    0.000 util.py:302(copy)
    25011    0.095    0.000    0.938    0.000 registry.py:292(__getattr__)
   100021    0.094    0.000    0.312    0.000 fromnumeric.py:529(transpose)
    25018    0.094    0.000    3.540    0.000 numpy_func.py:887(numpy_wrap)
    99992    0.094    0.000    0.248    0.000 arrayprint.py:832(<genexpr>)
    50036    0.093    0.000    0.885    0.000 numpy_func.py:41(_is_sequence_with_quantity_elements)
    25008    0.093    0.000    0.093    0.000 {method 'astype' of 'numpy.generic' objects}
   237095    0.092    0.000    0.143    0.000 util.py:398(__iter__)
    99995    0.092    0.000    0.615    0.000 numeric.py:2857(__enter__)
    25018    0.092    0.000    0.655    0.000 numpy_func.py:98(convert_to_consistent_units)
    99995    0.089    0.000    0.458    0.000 numeric.py:2862(__exit__)
   234528    0.089    0.000    0.089    0.000 {built-in method builtins.getattr}
    24998    0.088    0.000    3.291    0.000 arrayprint.py:457(array2string)
    25018    0.084    0.000    0.510    0.000 unit.py:177(__mul__)
    74994    0.083    0.000    0.108    0.000 arrayprint.py:625(_extendLine)
    50009    0.081    0.000    0.662    0.000 util.py:504(__rtruediv__)
   100008    0.079    0.000    0.079    0.000 getlimits.py:532(max)
   225343    0.078    0.000    0.078    0.000 quantity.py:179(force_ndarray)
    24998    0.078    0.000    1.691    0.000 arrayprint.py:754(__init__)
    25753    0.075    0.000    0.075    0.000 {method 'translate' of 'str' objects}
   225343    0.073    0.000    0.073    0.000 quantity.py:183(force_ndarray_like)
   103683    0.073    0.000    7.213    0.000 _methods.py:31(_sum)
   224983    0.071    0.000    0.740    0.000 _methods.py:40(_all)
    50032    0.071    0.000    0.081    0.000 weakref.py:148(__len__)
    25004    0.070    0.000    0.757    0.000 unit.py:202(__rtruediv__)
   125018    0.070    0.000    0.070    0.000 {built-in method numpy.core.multiarray.promote_types}
    58334    0.070    0.000    0.125    0.000 registry.py:632(get_name)
   399982    0.069    0.000    0.069    0.000 {built-in method numpy.core.umath.geterrobj}
250705/250593    0.066    0.000    0.067    0.000 {built-in method builtins.issubclass}
        2    0.066    0.033    0.262    0.131 npyio.py:994(read_data)
   125165    0.065    0.000    0.390    0.000 util.py:348(copy)
   100006    0.065    0.000    0.065    0.000 getlimits.py:518(min)
    24998    0.064    0.000    3.041    0.000 arrayprint.py:415(wrapper)
    50039    0.063    0.000    5.397    0.000 quantity.py:605(_convert_magnitude_not_inplace)
    24998    0.063    0.000    0.063    0.000 arrayprint.py:310(_get_formatdict)
    74994    0.063    0.000    0.063    0.000 {built-in method numpy.core.multiarray.result_type}
   250375    0.061    0.000    0.061    0.000 compat.py:178(is_upcast_type)
      509    0.061    0.000    0.061    0.000 {built-in method marshal.loads}
     3002    0.060    0.000    0.060    0.000 {built-in method posix.stat}
    99992    0.059    0.000    0.334    0.000 arrayprint.py:837(<genexpr>)
    24998    0.057    0.000    0.126    0.000 arrayprint.py:67(_make_options_dict)
    75008    0.056    0.000    0.090    0.000 linalg.py:123(_realType)
    25011    0.056    0.000    0.110    0.000 util.py:914(getattr_maybe_raise)
    74998    0.054    0.000    0.054    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    25002    0.054    0.000    5.090    0.000 function_base.py:5114(append)
        1    0.052    0.052    0.096    0.096 force_constants.py:1073(_calculate_supercell_images)
    50009    0.051    0.000    0.302    0.000 fromnumeric.py:163(reshape)
    50011    0.051    0.000    0.051    0.000 linalg.py:197(_assertRankAtLeast2)
    50003    0.050    0.000    0.307    0.000 numeric.py:146(ones)
    25041    0.050    0.000    0.739    0.000 registry.py:1272(<lambda>)
    50032    0.049    0.000    0.156    0.000 util.py:266(find_shortest_path)
   100018    0.048    0.000    0.069    0.000 linalg.py:110(isComplexType)
   177610    0.048    0.000    0.048    0.000 _collections_abc.py:698(__init__)
    50036    0.048    0.000    0.507    0.000 numpy_func.py:73(convert_arg)
    25012    0.047    0.000    0.164    0.000 fromnumeric.py:2222(amax)
    753/1    0.047    0.000  251.138  251.138 {built-in method builtins.exec}
    75000    0.045    0.000    0.053    0.000 npyio.py:734(floatconv)
    75054    0.044    0.000    0.551    0.000 numpy_func.py:108(<genexpr>)
    75054    0.043    0.000    0.064    0.000 quantity.py:1633(<genexpr>)
    93/92    0.043    0.000    0.048    0.001 {built-in method _imp.create_dynamic}
    25708    0.042    0.000    0.042    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
    25117    0.042    0.000    0.108    0.000 quantity.py:1921(<listcomp>)
    24998    0.041    0.000    1.731    0.000 arrayprint.py:319(<lambda>)
50000/25000    0.040    0.000    0.043    0.000 npyio.py:966(pack_items)
        1    0.040    0.040    3.362    3.362 util.py:138(<listcomp>)
   104423    0.039    0.000    0.039    0.000 {method 'get' of 'dict' objects}
    25002    0.039    0.000    0.163    0.000 fromnumeric.py:1427(ravel)
    24999    0.038    0.000    0.038    0.000 {built-in method builtins.locals}
    75054    0.038    0.000    0.048    0.000 numpy_func.py:902(<genexpr>)
    25117    0.038    0.000    0.165    0.000 quantity.py:1918(_get_non_multiplicative_units)
26953/25641    0.037    0.000    0.803    0.000 pint_eval.py:67(evaluate)
      509    0.036    0.000    0.053    0.000 <frozen importlib._bootstrap_external>:830(get_data)
   181984    0.036    0.000    0.036    0.000 {method 'startswith' of 'str' objects}
    27300    0.035    0.000    0.094    0.000 re.py:286(_compile)
    76927    0.035    0.000    0.035    0.000 {method 'decode' of 'bytes' objects}
    25184    0.034    0.000    0.035    0.000 {built-in method builtins.all}
   126647    0.033    0.000    0.033    0.000 {built-in method builtins.hash}
    24998    0.033    0.000    0.097    0.000 fromnumeric.py:2323(amin)
    74994    0.032    0.000    0.032    0.000 {built-in method math.floor}
    25003    0.032    0.000    0.062    0.000 linalg.py:105(_makearray)
    24998    0.032    0.000    3.322    0.000 arrayprint.py:1358(array_str)
    25001    0.030    0.000    0.067    0.000 npyio.py:982(split_line)
        1    0.030    0.030    0.209    0.209 force_constants.py:556(_dipole_correction_init)
    49996    0.029    0.000    0.029    0.000 {built-in method numpy.core.multiarray.empty_like}
