         18900640 function calls (18699032 primitive calls) in 46.489 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    25002    0.006    0.000    0.006    0.000 _iotools.py:20(_decode_line)
        3    0.006    0.002    0.006    0.002 {built-in method spglib._spglib.dataset}
     2710    0.006    0.000    0.616    0.000 parser.py:402(parse_indentless_sequence_entry)
    21074    0.006    0.000    0.006    0.000 __init__.py:877(__getitem__)
        1    0.006    0.006    0.136    0.136 registry.py:595(_build_cache)
    11580    0.005    0.000    0.008    0.000 scanner.py:706(check_block_entry)
     8253    0.005    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
     4404    0.005    0.000    0.158    0.000 parser.py:471(parse_flow_sequence_first_entry)
     8452    0.005    0.000    0.021    0.000 registry.py:632(get_name)
     1094    0.005    0.000    0.012    0.000 scanner.py:545(fetch_value)
    28443    0.005    0.000    0.005    0.000 {method 'add' of 'set' objects}
      643    0.005    0.000    0.472    0.001 <frozen importlib._bootstrap>:870(_find_spec)
    24998    0.005    0.000    0.005    0.000 {method 'discard' of 'set' objects}
     8253    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
    20666    0.004    0.000    0.004    0.000 resolver.py:91(descend_resolver)
       24    0.004    0.000    0.008    0.000 registry.py:956(_convert)
      509    0.004    0.000    1.276    0.003 <frozen importlib._bootstrap_external>:743(get_code)
    25387    0.004    0.000    0.004    0.000 {built-in method builtins.id}
10608/5604    0.004    0.000    0.088    0.000 constructor.py:405(construct_yaml_seq)
    20666    0.004    0.000    0.004    0.000 resolver.py:114(ascend_resolver)
      614    0.004    0.000    0.106    0.000 util.py:583(from_string)
   845/89    0.004    0.000    0.022    0.000 sre_compile.py:64(_compile)
        2    0.004    0.002    0.007    0.004 cells.py:588(_extract)
    15082    0.004    0.000    0.005    0.000 constructor.py:117(construct_scalar)
       13    0.004    0.000    0.007    0.001 {built-in method io.open}
     1005    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
    12712    0.004    0.000    0.004    0.000 util.py:410(__hash__)
    20666    0.004    0.000    0.004    0.000 parser.py:107(peek_event)
     5584    0.004    0.000    0.004    0.000 events.py:22(__init__)
   652/10    0.004    0.000    4.661    0.466 <frozen importlib._bootstrap>:966(_find_and_load)
     3272    0.004    0.000    0.008    0.000 util.py:422(__eq__)
        1    0.004    0.004    1.323    1.323 phonopy.py:531(_extract_summary)
     1018    0.004    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
    12038    0.003    0.000    0.003    0.000 util.py:404(__getitem__)
     1005    0.003    0.000    0.039    0.000 registry.py:798(_get_root_units)
     3363    0.003    0.000    0.043    0.000 compat.py:29(tokenizer)
     5304    0.003    0.000    0.084    0.000 constructor.py:124(construct_sequence)
    608/9    0.003    0.000    4.655    0.517 <frozen importlib._bootstrap>:651(_load_unlocked)
     1830    0.003    0.000    0.013    0.000 fromnumeric.py:1778(sum)
        1    0.003    0.003   46.491   46.491 run_euphonic_phonopy.py:1(<module>)
        1    0.003    0.003    0.003    0.003 util.py:140(<listcomp>)
     5064    0.003    0.000    0.003    0.000 re.py:324(_subx)
    12148    0.003    0.000    0.005    0.000 util.py:398(__iter__)
      608    0.003    0.000    0.014    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.003    0.003    0.003    0.003 {built-in method numpy.core.multiarray.matmul}
     2575    0.003    0.000    0.009    0.000 enum.py:801(__and__)
    280/2    0.003    0.000    2.492    1.246 composer.py:117(compose_mapping_node)
     1178    0.003    0.000    0.036    0.000 registry.py:702(_get_dimensionality)
      638    0.003    0.000    0.463    0.001 <frozen importlib._bootstrap_external>:1117(_get_spec)
      345    0.003    0.000    0.007    0.000 inspect.py:2095(_signature_from_function)
     5642    0.003    0.000    0.004    0.000 enum.py:515(__new__)
     5268    0.003    0.000    0.115    0.000 parser.py:264(parse_block_node)
     1374    0.003    0.000    0.095    0.000 parser.py:427(parse_block_mapping_key)
     7354    0.003    0.000    0.003    0.000 sre_parse.py:232(__next)
     4739    0.003    0.000    0.005    0.000 util.py:642(__hash__)
3145/1167    0.003    0.000    3.996    0.003 <frozen importlib._bootstrap>:997(_handle_fromlist)
 1927/633    0.003    0.000    0.027    0.000 pint_eval.py:67(evaluate)
   650/10    0.003    0.000    4.660    0.466 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
     5584    0.003    0.000    0.003    0.000 nodes.py:36(__init__)
    21305    0.003    0.000    0.003    0.000 {method 'extend' of 'list' objects}
     3116    0.003    0.000    0.005    0.000 __init__.py:894(__contains__)
     2466    0.003    0.000    0.022    0.000 util.py:532(__init__)
      392    0.003    0.000    0.077    0.000 definitions.py:236(from_string)
     1005    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:78(acquire)
      633    0.003    0.000    0.005    0.000 tokenize.py:355(detect_encoding)
     8691    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
      487    0.003    0.000    0.004    0.000 definitions.py:44(from_string)
     1196    0.003    0.000    0.047    0.000 registry.py:1060(_dedup_candidates)
      672    0.003    0.000    0.003    0.000 inspect.py:2714(__init__)
        1    0.003    0.003    0.003    0.003 {built-in method posix.open}
     5586    0.003    0.000    0.003    0.000 events.py:5(__init__)
       94    0.003    0.000    0.003    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       96    0.002    0.000    0.081    0.001 _distn_infrastructure.py:1487(__init__)
      633    0.002    0.000    0.024    0.000 util.py:762(string_preprocessor)
    11580    0.002    0.000    0.002    0.000 scanner.py:690(check_document_start)
     1005    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:103(release)
     5655    0.002    0.000    0.010    0.000 enum.py:265(__call__)
     1830    0.002    0.000    0.019    0.000 util.py:536(from_word)
     1065    0.002    0.000    0.004    0.000 registry.py:476(_define_single_adder)
      603    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
     4404    0.002    0.000    0.036    0.000 scanner.py:447(fetch_flow_sequence_end)
     4404    0.002    0.000    0.054    0.000 scanner.py:424(fetch_flow_sequence_start)
      633    0.002    0.000    0.008    0.000 tokenize.py:464(tokenize)
  673/345    0.002    0.000    0.014    0.000 inspect.py:2176(_signature_from_callable)
        2    0.002    0.001    0.008    0.004 symmetry.py:158(_get_pointgroup_operations)
     1094    0.002    0.000    0.075    0.000 parser.py:446(parse_block_mapping_value)
      164    0.002    0.000    0.002    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
     2264    0.002    0.000    0.051    0.000 re.py:286(_compile)
    17081    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
    12841    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
      950    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
       11    0.002    0.000    0.007    0.001 util.py:262(<dictcomp>)
        2    0.002    0.001    0.102    0.051 constructor.py:54(construct_document)
     6360    0.002    0.000    0.002    0.000 scanner.py:349(add_indent)
     1255    0.002    0.000    0.012    0.000 util.py:557(eval_token)
     2298    0.002    0.000    0.008    0.000 util.py:656(__eq__)
     5804    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
 1256/509    0.002    0.000    0.002    0.000 sre_parse.py:173(getwidth)
      608    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:318(__exit__)
     5977    0.002    0.000    0.004    0.000 sre_parse.py:253(get)
     7326    0.002    0.000    0.003    0.000 _collections_abc.py:719(__iter__)
        1    0.002    0.002    0.003    0.003 util.py:409(_get_supercell_relative_idx)
      334    0.002    0.000    0.018    0.000 _util.py:269(getargspec_no_self)
       16    0.002    0.000    0.004    0.000 enum.py:124(__new__)
6574/6573    0.002    0.000    0.004    0.000 {built-in method builtins.next}
     6232    0.002    0.000    0.002    0.000 __init__.py:895(<genexpr>)
       66    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1067(_path_hooks)
        1    0.002    0.002    0.003    0.003 cells.py:451(_map_atomic_indices)
       81    0.002    0.000    0.034    0.000 __init__.py:357(namedtuple)
     2188    0.002    0.000    0.045    0.000 parser.py:270(parse_block_node_or_indentless_sequence)
     5743    0.002    0.000    0.002    0.000 util.py:401(__len__)
      322    0.002    0.000    0.006    0.000 util.py:666(operate)
     1173    0.002    0.000    0.010    0.000 registry.py:343(UnitsContainer)
    509/8    0.002    0.000    4.655    0.582 <frozen importlib._bootstrap_external>:672(exec_module)
      109    0.002    0.000    0.024    0.000 _distn_infrastructure.py:626(_construct_argparser)
        1    0.001    0.001    0.051    0.051 util.py:238(_calc_abscissa)
     6094    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
  608/605    0.001    0.000    2.305    0.004 <frozen importlib._bootstrap>:564(module_from_spec)
     6855    0.001    0.000    0.001    0.000 util.py:780(_is_dim)
      642    0.001    0.000    0.003    0.000 util.py:969(__next__)
     3002    0.001    0.000    0.428    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
      603    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
      509    0.001    0.000    0.069    0.000 <frozen importlib._bootstrap_external>:485(_compile_bytecode)
      603    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1228(_get_spec)
     2351    0.001    0.000    0.002    0.000 _collections_abc.py:742(__iter__)
     1717    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
       83    0.001    0.000    0.009    0.000 typing.py:922(__new__)
     3230    0.001    0.000    0.002    0.000 sre_parse.py:163(__getitem__)
     1012    0.001    0.000    0.002    0.000 inspect.py:2435(__init__)
1058/1016    0.001    0.000    0.002    0.000 typing.py:1164(__setattr__)
      864    0.001    0.000    0.343    0.000 parser.py:376(parse_block_sequence_first_entry)
      124    0.001    0.000    0.008    0.000 abc.py:132(__new__)
      499    0.001    0.000    0.006    0.000 registry.py:457(_define_adder)
      280    0.001    0.000    0.010    0.000 constructor.py:132(construct_mapping)
        1    0.001    0.001    0.135    0.135 structure_factor.py:210(_bose_corrected_structure_factor)
     1196    0.001    0.000    0.044    0.000 {built-in method fromkeys}
      334    0.001    0.000    0.002    0.000 inspect.py:485(unwrap)
       11    0.001    0.000    0.002    0.000 util.py:251(<setcomp>)
      109    0.001    0.000    0.056    0.001 _distn_infrastructure.py:706(_construct_doc)
      487    0.001    0.000    0.107    0.000 definitions.py:127(from_string)
      885    0.001    0.000    0.392    0.000 <frozen importlib._bootstrap_external>:85(_path_is_mode_type)
      745    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
  496/487    0.001    0.000    0.008    0.000 registry.py:371(_define)
      914    0.001    0.000    0.001    0.000 sre_parse.py:963(expand_template)
     1515    0.001    0.000    0.002    0.000 {built-in method builtins.setattr}
      700    0.001    0.000    0.001    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
   295/89    0.001    0.000    0.018    0.000 sre_parse.py:407(_parse_sub)
  496/487    0.001    0.000    0.011    0.000 registry.py:2000(_define)
      327    0.001    0.000    0.003    0.000 inspect.py:1780(_signature_bound_method)
      652    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:176(cb)
      4/1    0.001    0.000    0.153    0.153 registry.py:520(load_definitions)
       54    0.001    0.000    0.003    0.000 cells.py:947(sort_by_lattice_distance)
      438    0.001    0.000    0.001    0.000 function_base.py:2695(__init__)
     1157    0.001    0.000    0.001    0.000 registry.py:838(<genexpr>)
     1360    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(parent)
     1196    0.001    0.000    0.048    0.000 registry.py:1007(parse_unit_name)
      652    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:58(__init__)
      643    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:369(__init__)
     2033    0.001    0.000    0.010    0.000 tokenize.py:152(_compile)
        1    0.001    0.001    0.033    0.033 numeric.py:1(<module>)
