         20324353 function calls (20122747 primitive calls) in 44.836 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
32932/32931    0.007    0.000    0.008    0.000 {method 'join' of 'str' objects}
     5304    0.007    0.000    0.073    0.000 constructor.py:129(<listcomp>)
    25582    0.007    0.000    0.007    0.000 {method 'update' of 'dict' objects}
     3456    0.007    0.000    0.784    0.000 parser.py:381(parse_block_sequence_entry)
    19598    0.007    0.000    0.007    0.000 _weakrefset.py:70(__contains__)
 1309/632    0.007    0.000    0.050    0.000 pint_eval.py:105(build_eval_tree)
     5453    0.006    0.000    0.006    0.000 {built-in method __new__ of type object at 0x2af5e5cca8e0}
    26258    0.006    0.000    0.006    0.000 parser.py:114(get_event)
      509    0.006    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
    16960    0.006    0.000    0.006    0.000 {method 'replace' of 'str' objects}
        1    0.006    0.006    0.013    0.013 band_structure.py:498(<listcomp>)
   509/96    0.006    0.000    0.017    0.000 sre_parse.py:470(_parse)
    28160    0.006    0.000    0.006    0.000 {method 'strip' of 'str' objects}
    27009    0.006    0.000    0.006    0.000 {built-in method _thread.get_ident}
    21066    0.006    0.000    0.006    0.000 __init__.py:877(__getitem__)
    25002    0.005    0.000    0.005    0.000 _iotools.py:20(_decode_line)
        3    0.005    0.002    0.005    0.002 {built-in method spglib._spglib.dataset}
     2710    0.005    0.000    0.545    0.000 parser.py:402(parse_indentless_sequence_entry)
     8450    0.005    0.000    0.021    0.000 registry.py:632(get_name)
     8252    0.005    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
        1    0.005    0.005    0.132    0.132 registry.py:595(_build_cache)
    11580    0.005    0.000    0.008    0.000 scanner.py:706(check_block_entry)
     4404    0.005    0.000    0.144    0.000 parser.py:471(parse_flow_sequence_first_entry)
       78    0.005    0.000    0.005    0.000 {built-in method posix.listdir}
    24998    0.005    0.000    0.005    0.000 {method 'discard' of 'set' objects}
     1094    0.004    0.000    0.011    0.000 scanner.py:545(fetch_value)
     8252    0.004    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
    28443    0.004    0.000    0.004    0.000 {method 'add' of 'set' objects}
     5584    0.004    0.000    0.004    0.000 events.py:22(__init__)
       22    0.004    0.000    0.008    0.000 registry.py:956(_convert)
      614    0.004    0.000    0.107    0.000 util.py:583(from_string)
        1    0.004    0.004    0.004    0.004 {built-in method numpy.core.multiarray.matmul}
   845/89    0.004    0.000    0.021    0.000 sre_compile.py:64(_compile)
    20666    0.004    0.000    0.004    0.000 resolver.py:91(descend_resolver)
      642    0.004    0.000    0.094    0.000 <frozen importlib._bootstrap>:870(_find_spec)
    25387    0.004    0.000    0.004    0.000 {built-in method builtins.id}
10608/5604    0.004    0.000    0.080    0.000 constructor.py:405(construct_yaml_seq)
    12672    0.004    0.000    0.004    0.000 util.py:410(__hash__)
    20666    0.004    0.000    0.004    0.000 resolver.py:114(ascend_resolver)
        1    0.004    0.004    1.178    1.178 phonopy.py:531(_extract_summary)
    20666    0.004    0.000    0.004    0.000 parser.py:107(peek_event)
     3360    0.004    0.000    0.043    0.000 compat.py:29(tokenizer)
    15082    0.004    0.000    0.005    0.000 constructor.py:117(construct_scalar)
     1003    0.003    0.000    0.038    0.000 registry.py:798(_get_root_units)
     3257    0.003    0.000    0.007    0.000 util.py:422(__eq__)
        2    0.003    0.002    0.006    0.003 cells.py:588(_extract)
        1    0.003    0.003   44.838   44.838 run_euphonic_phonopy.py:1(<module>)
     5056    0.003    0.000    0.003    0.000 re.py:324(_subx)
    12030    0.003    0.000    0.003    0.000 util.py:404(__getitem__)
